Product ID,Title,Vendor,Created At,Updated At,Variant ID,Variant Title,Variant Price,Image URL,Region,Variety,Elevation,Processing,Roast profile,Flavour notes,Acidity
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247145212,500g (250g x 2 bags) Parcel / Pourover (Medium grind),55.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247177980,500g (250g x 2 bags) Parcel / Cold brew (Coarse grind),55.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247210748,500g (250g x 2 bags) Parcel / Other grind size (Please state in at Cart page),55.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247243516,1000 Gram Parcel / Whole beans,90.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247276284,1000 Gram Parcel / Pourover (Medium grind),90.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247309052,1000 Gram Parcel / Cold brew (Coarse grind),90.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247341820,1000 Gram Parcel / Other grind size (Please state in at Cart page),90.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247374588,10 Drip Bags (Select drip bags as grind size) / Drip Bags,30.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247407356,20 Drip Bags (Select drip bags as grind size) / Drip Bags,55.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247440124,40 Drip Bags (Select drip bags as grind size) / Drip Bags,90.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
